id,orig,trans
0205Trial22_Hanna002,"どうしてわたくしは<br><link=""Objection_02_05_22_02"">殺して</link>しまったの……？<br>レイアさんを……<br>エマさんを……！","为什么我会<br>
<link=""Objection_02_05_22_02"">杀人</link>……？<br>
把蕾雅杀了……<br>
把艾玛杀了……！"
0205Trial22_Hanna003,何の罪もない<br>人たちなのに……！,"明明她们<br>
根本没有罪过……！"
0205Trial22_Hanna004,"それに……<br><link=""Objection_02_05_22_03"">シェリーさん</link>は<br>そんなわたくしに付き合って……。","而且……<br>
我这么罪孽深重，<br>
<link=""Objection_02_05_22_03"">雪莉</link>竟然要陪我一起……"
0205Trial22_Hanna005,うう……<br>ああああ……！,"呜呜……<br>
啊啊啊啊……！"
0205Trial22_Hanna006,"そんなの<link=""Objection_02_05_22_04"">無理</link>よ……！<br>わたくしは……<br>わたくしは……！！","<link=""Objection_02_05_22_04"">做不到</link>啊……！<br>
我……<br>
该怎办……！！"
0205Trial22_Hanna007,わたくしは……わたくし……は……！,我……已经……！
0205Trial22_Hanna008,……それでも、わたくしは……！！,……就算是这样，我也……！！
0205Trial22_Hanna009,そんなこと……言われても……！,现在说这个……有什么用……！
0205Trial22_Hanna010,……っ！,……！
0205Trial22_Hanna011,それは……。,我……
0205Trial22_Hanna012,……っ……。,…………
0205Trial22_Hanna013,やっぱり無理です……！<br>わたくしに……お嬢様の資格なんてないんですわ……！,"还是不行……！<br>
我……根本没有当大小姐的资格呀……！"
0205Trial22_Hanna014,わたくしは……ダメな子なんです！！,我……真的太不中用了！！
0205Trial23_Hanna001,"わたくしが<br>犯してしまった罪は<br><link=""Objection_02_05_23_01"">身勝手で残忍な</link><br>ものですわ……！","我犯下的<br>
罪孽，<br>
<link=""Objection_02_05_23_01"">既自私又残忍</link>……！<br>"
0205Trial23_Hanna002,謝っても許されない、<br>取り返しの<br>つかないもの……。,"是道歉也无法得到原谅，<br>
且无可挽回的<br>
重罪……"
0205Trial23_Hanna003,彼女たちは……<br>別の世界のわたくしたちは、<br>一生懸命生きようとした<br>はずですわ。,"她们……<br>
另一个世界的我们，<br>
应该都是拼尽全力<br>
想活下去的。"
0205Trial23_Hanna004,"それを全て<br><link=""Objection_02_05_23_02"">なかったことにする</link><br>なんてできませんわ……！","怎么可以把那一切<br>
<link=""Objection_02_05_23_02"">当作没发生过</link><br>
呢……！"
0205Trial23_Hanna005,彼女たちのことを<br>忘れてしまったら……<br>いったい誰が彼女たちを<br>弔ってあげられますの……？,"如果忘记了<br>
她们……<br>
还有谁能<br>
为她们哀悼……？"
0205Trial23_Hanna006,わたくしは<br>永遠に忘れてはいけない……。,"我必须<br>
永远记住……"
0205Trial23_Hanna007,"彼女たちを<br><link=""Objection_02_05_23_03"">見捨てて</link>しまったら……<br>わたくしは<br>人間ではなくなって<br>しまいますわ！！","如果<link=""Objection_02_05_23_03"">抛弃</link>了<br>
她们……<br>
我就<br>
没资格<br>
继续当人了！！"
0205Trial23_Hanna008,……だから、人を殺してもいいと？,……所以你想说，杀了人也不要紧吗？
0205Trial23_Hanna009,そんな理屈、納得できませんわ！,这种道理，我无法接受啊！
0205Trial23_Hanna010,そんな理由で自分を許してしまったら、<br>体だけじゃなく、心まで化け物になってしまいますもの……。,"如果靠这种道理就原谅了自己，<br>
那就不只是身体，连心灵都会变成怪物的……"
0205Trial23_Hanna011,そんなの、わたくしは絶対イヤですわ……！,我绝对不想变成怪物……！
0205Trial23_Hanna012,……ヒロさんはやり直せるから<br>そんなこと言えるんでしょうけど……。,"……希罗你有办法重来，<br>
所以才说得出这种话吧……"
0205Trial23_Hanna013,人の命は本来１回きりですわ。<br>死んでしまったらそれでおしまい……。,"人的生命只有一次啊。<br>
死了就什么都没了……"
0205Trial23_Hanna014,簡単に割り切るなんて出来ませんわ！,不可能说放下就能放下的！
0205Trial23_Hanna015,命はそんなに軽いものじゃないんですもの！,生命并不是那么轻贱的东西！
0205Trial23_Hanna016,………！,………！
0205Trial23_Hanna017,ああ………あああ……！,啊啊………啊啊啊……！
0205Trial23_Hanna018,…………ヒロ、さんっ……！,…………希罗……！
0205Trial23_Hanna019,……あぁ……。,……啊啊……
0205Trial23_Hanna020,今度は……わたくし……。,这次……我……
0205Trial23_Hanna021,ちゃんと……握っていられるかしら……。,到底能不能……稳稳地握住呢……
0205Trial25_Hanna001,でもわたくし、魔女になりたくありませんの。,但我真的不想变成魔女。
0205Trial25_Hanna002,魔女になって、誰かを憎んだり、<br>殺意を抱いたりしたくないんですの。,"我不想变成魔女，<br>
去憎恨他人，心怀杀意。"
0205Trial25_Hanna003,この監獄の決められた流れに、<br>組み込まれたくない。,"我不想心甘情愿地接受<br>
这座监牢为我们编排的既定命运。"
0205Trial25_Hanna004,魔女になるのが避けられないのなら、<br>せめて抗いたい。,"如果躲不开成为魔女的宿命，<br>
至少我想要反抗一下。"
0206Trial00_Hanna001,こ、これが……大魔女……ですの……？,她、她就是……大魔女…………？
0206Trial00_Hanna002,わたくしじゃありませんわー！？,不是我干的哇！？
0206Trial04_Hanna001,そ、そうですわ！,说、说得对哇！
0206Trial04_Hanna002,いくらあなたたちが<br>可哀想だったとしても、<br>わたくしたちが<br>黙って殺される理由には<br>なりませんわー！,"无论你们<br>
有多么可怜，<br>
也不能成为我们<br>
必须默默被杀的<br>
理由啊——！"
0206Trial05_Hanna001,……なら、それを指摘すれば<br>考えをあらためてくれるかもしれませんわね！,"……如果真是这样，那我们只要指出这一点，<br>
也许就能让她重新考虑计划了！"
0206Trial07_Hanna001,そんな簡単に引き下がりますのー！？,就这样轻易放弃了吗——！？
0206Trial08_Hanna001,そうですわ！,对哇！
0206Trial08_Hanna002,私たちはどんな状況におかれても、<br>なりたい自分になろうとすることができます！,"无论我们身处什么样的境地，<br>
都可以努力成为自己想成为的人！"
0206Trial08_Hanna003,その気高くあろうとする心が、<br>人の善性というものですわー！,"那份想要保持高尚的心，<br>
就是人类的善呀！"
0206Trial09_Hanna001,ええ！<br>わたくしたちは弱いからこそ、<br>気高くあろうと<br>再び立ち上がることが<br>できるんです！,"嗯！<br>
正因为我们软弱，<br>
才总会为了追求高尚<br>
而一次次<br>
重新站起来！"
0206Trial09_Hanna002,……あなただって、<br>それができますわ！,"……你也一定<br>
可以做到的！"
CommonBad02_Hanna001,…………。,…………
CommonBad02_Hanna002,じょ、冗談じゃねーですわ！<br>わたくしの他にも怪しい人はいたでしょう……！？,"别、别开玩笑了！<br>
明明还有比我更可疑的人吧……！？"
CommonBad02_Hanna003,違う！ わたくしはやってない！<br>無実ですわ！！ やり直しを求めます！,"不对！人不是我杀的！<br>
我是无辜的！！我要求重新审判！"
